Satellite,Inclination,Altitude_km,Eccentricity,Inclination_rad,Altitude_norm,Collision_risk
STARLINK-31705,53.1604,482.3789599744569,0.0001233,0.9278240116771936,0.7632027818126941,0
STARLINK-31715,53.1625,482.44671569813727,0.0001345,0.9278606635914854,0.7633635786174839,0
STARLINK-31717,53.1597,482.4163311157372,0.0001296,0.9278117943724297,0.7632914704102444,0
STARLINK-31688,53.1608,482.4259397257656,0.0003029,0.9278309929942016,0.763314273410598,0
STARLINK-31714,53.1614,482.3653564799943,0.0001521,0.9278414649697135,0.7631704982161985,0
STARLINK-31643,53.1606,482.4157249801874,0.0001251,0.9278275023356976,0.7632900319390071,0
STARLINK-31647,53.1607,482.39471037337626,0.0001029,0.9278292476649496,0.7632401604086684,0
STARLINK-31649,53.1617,482.3989503066496,0.000138,0.9278467009574696,0.7632502225508144,0
STARLINK-31644,53.1609,482.3508752222724,0.0001234,0.9278327383234535,0.7631361315259096,0
STARLINK-31626,53.1611,482.4547418704724,9.96e-05,0.9278362289819575,0.7633826262018957,0
STARLINK-31443,53.1591,481.5065829546229,0.0001049,0.9278013223969177,0.7611324705571731,0
STARLINK-31607,53.1617,482.4344256672903,0.0001093,0.9278467009574696,0.7633344121119311,0
STARLINK-31608,53.1606,482.3854631613749,0.0001483,0.9278275023356976,0.7632182150723593,0
STARLINK-31534,43.0012,490.2229150648273,5.79e-05,0.7505125223085856,0.7818179311600302,0
STARLINK-31544,43.0,490.1525565517932,7.76e-05,0.7504915783575618,0.7816509574569817,0
STARLINK-31545,43.0013,490.2439747602612,0.0001544,0.7505142676378377,0.7818679096939707,0
STARLINK-31507,43.0025,490.2231576112308,0.0001231,0.7505352115888615,0.7818185067672937,0
STARLINK-31543,43.0024,490.2126682474318,0.0001827,0.7505334662596096,0.7817936135761131,0
STARLINK-31366,43.0013,490.24625651145743,6.37e-05,0.7505142676378377,0.7818733247095848,0
STARLINK-31374,43.0015,490.2308202920003,4.21e-05,0.7505177582963416,0.7818366917193086,0
STARLINK-31400,43.0041,490.20435583687777,0.0001469,0.7505631368568935,0.781773886695717,0
STARLINK-31391,43.0,490.16215936294975,0.0001092,0.7504915783575618,0.7816737466955448,0
STARLINK-31387,43.0006,490.2100960687094,0.0001828,0.7505020503330736,0.7817875093225173,0
STARLINK-31396,43.0007,490.22225629692366,0.0001297,0.7505037956623257,0.7818163677825286,0
STARLINK-31412,43.0028,490.2308412528601,4.79e-05,0.7505404475766175,0.7818367414632874,0
STARLINK-31483,43.0035,490.2463523330707,0.0001166,0.7505526648813815,0.781873552111912,0
STARLINK-31568,43.0038,490.2251967985149,0.0001688,0.7505579008691374,0.7818233461340932,0
STARLINK-31615,43.0029,490.2514907720242,0.000154,0.7505421929058694,0.7818857465734342,0
STARLINK-31457,43.003,490.21123992437424,0.0001961,0.7505439382351216,0.7817902239025712,0
STARLINK-31398,43.0042,490.2534042141624,0.0001681,0.7505648821861454,0.7818902875238553,0
STARLINK-31399,43.0006,490.2238463233598,5.58e-05,0.7505020503330736,0.7818201412079542,0
STARLINK-31401,43.0017,490.23164674888267,7.36e-05,0.7505212489548456,0.7818386530536249,0
STARLINK-31414,43.0,490.24480122110526,9.87e-05,0.7504915783575618,0.7818698710376888,0
STARLINK-31415,42.999,490.2117280095281,0.0002157,0.7504741250650419,0.7817913822184882,0
STARLINK-31466,43.0001,490.1903870912638,9.4e-05,0.7504933236868138,0.7817407362910037,0
STARLINK-11087 [DTC],53.1591,366.8504869849885,0.0001103,0.9278013223969177,0.4890324488885809,0
STARLINK-11090 [DTC],53.1624,366.8546019734422,0.0001071,0.9278589182622334,0.48904221451366997,0
STARLINK-11093 [DTC],53.1623,366.9054074319729,0.0003119,0.9278571729329815,0.4891627852190492,0
STARLINK-11083 [DTC],53.1577,366.92704454105206,0.0001544,0.9277768877873896,0.4892141340618604,0
STARLINK-11085 [DTC],53.1595,366.8879255988695,8.36e-05,0.9278083037139256,0.4891212976110332,0
STARLINK-11089 [DTC],53.1567,366.9264636191774,0.0001109,0.9277594344948698,0.4892127554273155,0
STARLINK-31757,53.163,482.3896791934585,0.0001402,0.9278693902377454,0.7632282204925823,0
STARLINK-31773,53.1615,482.393826557126,0.000103,0.9278432102989654,0.7632380629500133,0
STARLINK-31772,53.1627,482.42467370437134,9.97e-05,0.9278641542499895,0.7633112689087798,0
STARLINK-31613,53.162,482.3809634798927,0.0001196,0.9278519369452255,0.7632075364998993,0
STARLINK-31780,53.1629,482.4352169334097,0.0001351,0.9278676449084934,0.763336289932089,0
STARLINK-31740,53.1612,482.27233140739736,0.0001038,0.9278379743112095,0.7629497325948393,0
STARLINK-31580,53.1626,482.38235190106207,0.0001095,0.9278624089207373,0.7632108314789151,0
STARLINK-31696,53.1633,482.3976066651139,0.0001264,0.9278746262255014,0.7632470338421122,0
STARLINK-31700,53.1643,482.401458439278,0.0001404,0.9278920795180213,0.7632561748112394,0
STARLINK-31706,53.1633,482.3787449933334,5.91e-05,0.9278746262255014,0.7632022716229141,0
STARLINK-31711,53.1638,482.3725822083316,0.000137,0.9278833528717614,0.7631876461996574,0
STARLINK-31708,53.164,482.4175911614984,9.25e-05,0.9278868435302654,0.7632944607307854,0
STARLINK-31693,53.1628,482.4556197344982,0.000139,0.9278658995792414,0.7633847095348264,0
STARLINK-31622,43.0002,490.10963625930526,0.0001184,0.7504950690160657,0.7815490997021258,0
STARLINK-31319,43.0086,490.159569265581,0.0002691,0.7506416766732332,0.7816675999177027,0
STARLINK-31625,43.0025,490.2148032474324,0.0001274,0.7505352115888615,0.781798680324126,0
STARLINK-31631,42.9971,490.19272569088025,0.0001195,0.750440963809254,0.7817462862183837,0
STARLINK-31620,43.0011,490.2161028134642,9.95e-05,0.7505107769793337,0.781801764433544,0
STARLINK-31511,42.9999,490.2109704295408,0.0001704,0.7504898330283096,0.7817895843417229,0
STARLINK-31364,43.0067,490.1753224851636,0.0001953,0.7506085154174453,0.7817049852076301,0
STARLINK-31597,43.0009,490.2057841563528,9.4e-05,0.7505072863208296,0.7817772763607569,0
STARLINK-31621,43.0017,490.21065302454826,0.0001592,0.7505212489548456,0.7817888310812475,0
STARLINK-31462,43.0064,490.18210768610425,0.0001573,0.7506032794296893,0.7817210877384844,0
STARLINK-31592,43.0005,490.2117878972831,0.0001075,0.7505003050038217,0.781791524343155,0
STARLINK-31267,43.0,490.1625635980208,0.0001169,0.7504915783575618,0.7816747060197802,0
STARLINK-31381,43.0008,490.1656238091491,0.0001102,0.7505055409915776,0.7816819684641122,0
STARLINK-31546,42.9986,490.1962919842717,0.000102,0.7504671437480338,0.7817547496890861,0
STARLINK-31575,43.0029,490.2250680392135,0.0001612,0.7505421929058694,0.7818230405645689,0
STARLINK-31610,43.0013,490.206823206835,8.59e-05,0.7505142676378377,0.7817797422188199,0
STARLINK-31581,43.0026,490.2465918871221,0.0001107,0.7505369569181136,0.7818741206177732,0
STARLINK-31566,43.0011,490.2026610185076,0.0001097,0.7505107769793337,0.781769864579742,0
STARLINK-31515,43.0044,490.207871240862,9.45e-05,0.7505683728446494,0.7817822293964883,0
STARLINK-31531,43.0063,490.1976095077725,9.28e-05,0.7506015341004374,0.7817578764148837,0
STARLINK-31753,43.0036,490.1677168517981,0.0001258,0.7505544102106335,0.7816869356396063,0
STARLINK-31733,43.0032,490.2187827960497,4.59e-05,0.7505474288936255,0.7818081245255515,0
STARLINK-31657,43.0008,490.2098445403017,0.0001203,0.7505055409915776,0.7817869123993043,0
STARLINK-31754,42.9943,490.2830732185266,2.22e-05,0.7503920945901981,0.7819606975326918,0
STARLINK-31638,43.0051,490.1803500000488,5.63e-05,0.7505805901494134,0.7817169164259193,0
STARLINK-31670,43.0016,490.2490233619101,0.0001045,0.7505195036255937,0.7818798909550317,0
STARLINK-31712,43.0015,490.2178096177131,6.38e-05,0.7505177582963416,0.7818058149942158,0
STARLINK-31684,43.0008,490.2383602230721,0.0001131,0.7505055409915776,0.781854585363695,0
STARLINK-31678,42.9982,490.2000918435388,0.0001298,0.7504601624310258,0.7817637674546064,0
STARLINK-31744,43.0032,490.2076526508754,4.12e-05,0.7505474288936255,0.781781710642212,0
STARLINK-31719,42.9998,490.1554131375679,0.000114,0.7504880876990577,0.7816577366608662,0
STARLINK-31728,43.0024,490.0935540482714,0.0001538,0.7505334662596096,0.7815109336549237,0
STARLINK-31720,43.0012,490.2082575163613,5.57e-05,0.7505125223085856,0.781783146099354,0
STARLINK-31731,42.9999,490.1714717563445,8.4e-05,0.7504898330283096,0.7816958467192989,0
STARLINK-31742,43.0004,490.2372732499989,9.45e-05,0.7504985596745697,0.7818520057765019,0
STARLINK-31512,43.0019,490.23351526101305,0.0001259,0.7505247396133495,0.7818430873768667,0
STARLINK-31458,43.0022,490.1656717185479,6.55e-05,0.7505299756011056,0.7816820821619348,0
STARLINK-31357,42.9991,490.2084102299459,8.11e-05,0.7504758703942938,0.7817835085168018,0
STARLINK-31508,42.9992,490.2105512154085,7.69e-05,0.7504776157235458,0.7817885894694178,0
STARLINK-31535,43.002,490.2760661780703,7.48e-05,0.7505264849426017,0.7819440685358306,0
STARLINK-31533,43.0037,490.2100301922192,7.6e-06,0.7505561555398855,0.7817873529854795,0
STARLINK-31524,42.996,490.205859015884,6.28e-05,0.7504217651874819,0.7817774540162046,0
STARLINK-31635,43.0,490.2094462870373,8.96e-05,0.7504915783575618,0.7817859672709974,0
STARLINK-31650,43.0044,490.1533949624045,0.0001221,0.7505683728446494,0.781652947159697,0
STARLINK-31658,43.0012,490.2503978048917,0.0001041,0.7505125223085856,0.781883152761235,0
STARLINK-31669,42.9978,490.238276379404,9e-05,0.7504531811140178,0.7818543863872366,0
STARLINK-31671,42.9978,490.1184484286832,0.0001933,0.7504531811140178,0.7815700126022068,0
STARLINK-31674,43.0028,490.2329792614091,7.95e-05,0.7505404475766175,0.7818418153511395,0
STARLINK-31679,43.0008,490.12164932222186,7.43e-05,0.7505055409915776,0.7815776089117955,0
STARLINK-31370,43.0058,490.1219397683126,0.0001785,0.7505928074541773,0.7815782981938343,0
STARLINK-31404,42.9971,490.2153212771364,0.0001207,0.750440963809254,0.7817999097039727,0
STARLINK-31453,43.0007,490.2413097251774,0.0001162,0.7505037956623257,0.7818615850751363,0
STARLINK-31476,43.0019,490.158296675284,9.06e-05,0.7505247396133495,0.7816645798266691,0
STARLINK-31538,43.0,490.1386359787493,8.53e-05,0.7504915783575618,0.7816179213746446,0
STARLINK-31564,43.0048,490.1961422657323,9.46e-05,0.7505753541616574,0.781754394379432,0
STARLINK-31452,43.0013,490.1672437461675,0.0001067,0.7505142676378377,0.7816858128728554,0
STARLINK-31618,42.9959,450.4226948486767,0.0011058,0.7504200198582299,0.6873646821492018,0
STARLINK-31513,43.0003,490.2324492507314,0.0001518,0.7504968143453178,0.7818405575382368,0
STARLINK-31392,43.0015,490.2057961338769,5.06e-05,0.7505177582963416,0.7817773047856263,0
STARLINK-31619,43.0029,490.2095031803583,0.0001336,0.7505421929058694,0.781786102289321,0
STARLINK-31509,43.0008,490.1980975905008,5.56e-05,0.7505055409915776,0.7817590347250445,0
STARLINK-31734,42.9956,490.20851802777634,7.03e-05,0.750414783870474,0.7817837643408968,0
STARLINK-31738,43.002,490.20530804977807,6.51e-05,0.7505264849426017,0.7817761464722132,0
STARLINK-31721,43.0002,490.29354488455374,0.0001107,0.7504950690160657,0.781985548723802,0
STARLINK-31737,43.0016,490.2217292827145,0.0001056,0.7505195036255937,0.7818151170807973,0
STARLINK-31725,42.9996,490.22039677564953,0.0001342,0.7504845970405537,0.7818119547962438,0
STARLINK-31539,43.0013,490.2056703698672,0.0001164,0.7505142676378377,0.7817770063244807,0
STARLINK-31397,43.0016,490.20940137125945,0.0001747,0.7505195036255937,0.7817858606775884,0
STARLINK-31481,43.0021,490.2137552107588,4.7e-05,0.7505282302718536,0.7817961931401766,0
STARLINK-31540,43.005,490.2100092315177,4.52e-05,0.7505788448201615,0.7817873032418763,0
STARLINK-31574,43.0024,490.1579283727897,0.000107,0.7505334662596096,0.7816637057770528,0
STARLINK-31556,43.0022,490.1525026539766,8.56e-05,0.7505299756011056,0.7816508295475413,0
STARLINK-31582,43.0004,490.2392825035941,5.81e-05,0.7504985596745697,0.7818567741051474,0
STARLINK-31519,43.0002,490.236521651791,0.0001203,0.7504950690160657,0.7818502220956002,0
STARLINK-31736,43.0008,490.1719508513934,0.0001105,0.7505055409915776,0.7816969837000419,0
STARLINK-31675,42.9959,490.1995558504632,2.45e-05,0.7504200198582299,0.7817624954443722,0
STARLINK-31722,43.0,490.2912600995678,0.0001004,0.7504915783575618,0.7819801265084464,0
STARLINK-31741,43.0,490.21124890753526,3.87e-05,0.7504915783575618,0.7817902452212661,0
STARLINK-31699,42.999,490.2036012533045,2.81e-05,0.7504741250650419,0.7817720959299936,0
STARLINK-31750,43.0037,490.1649231342845,0.0001172,0.7505561555398855,0.7816803056336781,0
STARLINK-31723,43.0024,490.24781361310033,0.000108,0.7505334662596096,0.7818770199984152,0
STARLINK-31724,43.0015,490.22268449604417,0.0001474,0.7505177582963416,0.7818173839778646,0
STARLINK-31730,43.0006,490.23397640042,9.74e-05,0.7505020503330736,0.781844181745566,0
STARLINK-31718,43.0017,490.1991635874401,0.0001273,0.7505212489548456,0.7817615645320105,0
STARLINK-31747,43.001,490.2064788528851,0.0001994,0.7505090316500816,0.7817789250035079,0
STARLINK-31388,42.9999,490.2127461015398,8.44e-05,0.7504898330283096,0.7817937983382427,0
STARLINK-31332,43.0018,490.1233530734389,9.64e-05,0.7505229942840976,0.7815816522270608,0
STARLINK-31689,42.9984,490.2027598329778,5.14e-05,0.7504636530895298,0.7817700990846694,0
STARLINK-31471,43.0017,487.6845209213252,0.0001674,0.7505212489548456,0.7757938545890534,0
STARLINK-31470,43.0023,490.2101679339721,0.000163,0.7505317209303576,0.7817876798720147,0
STARLINK-31587,42.9954,490.1651237548467,1.71e-05,0.7504112932119699,0.7816807817432025,0
STARLINK-31606,42.9994,490.24697217921766,0.0001414,0.7504811063820498,0.7818750231209202,0
STARLINK-31666,42.9993,490.2156446714525,5.16e-05,0.7504793610527977,0.7818006771782153,0
STARLINK-31683,43.0052,490.2086228312255,0.0001056,0.7505823354786655,0.781784013058774,0
STARLINK-31751,42.9966,490.2104344343397,5.15e-05,0.7504322371629939,0.7817883123264444,0
STARLINK-31510,43.0013,490.2372672611682,0.0001032,0.7505142676378377,0.7818519915639043,0
STARLINK-31663,42.9997,490.2197619635226,8.24e-05,0.7504863423698057,0.7818104482702102,0
STARLINK-31692,43.0002,490.1723161614236,0.0001379,0.7504950690160657,0.7816978506479901,0
STARLINK-31685,43.0003,490.1910428571528,5.16e-05,0.7504968143453178,0.7817422925441719,0
STARLINK-31686,43.0032,490.20908097206575,5.37e-05,0.7505474288936255,0.7817851003113225,0
STARLINK-31668,42.9997,490.2139887731837,2e-05,0.7504863423698057,0.7817967474268052,0
STARLINK-31690,43.0036,490.2546469042163,0.0001031,0.7505544102106335,0.781893236656108,0
STARLINK-31701,43.0033,489.88800588061713,0.0001477,0.7505491742228776,0.7810231300157043,0
STARLINK-31697,43.0045,490.2074999373326,0.0001242,0.7505701181739014,0.7817813482248634,0
STARLINK-31662,42.9989,490.2016818571346,9.3e-05,0.7504723797357897,0.7817675408495594,0
STARLINK-31702,42.9961,490.2125125392213,4.06e-05,0.750423510516734,0.7817932440518667,0
STARLINK-31704,43.001,490.2233941688564,0.0001097,0.7505090316500816,0.7818190681620848,0
STARLINK-31770,43.0011,490.1519157667117,0.00011,0.7505107769793337,0.7816494367560272,0
STARLINK-31778,43.0098,490.21864804825873,9.58e-05,0.7506626206242571,0.7818078047442392,0
STARLINK-31776,43.0048,490.1879466853379,0.0001613,0.7505753541616574,0.7817349447585108,0
STARLINK-31765,43.0015,490.24492698690665,0.0001098,0.7505177582963416,0.7818701695030865,0
STARLINK-31767,43.0041,490.17988587529817,0.0001525,0.7505631368568935,0.7817158149724499,0
STARLINK-31782,43.0015,490.21238378051567,0.0001746,0.7505177582963416,0.7817929384837563,0
STARLINK-31755,42.9946,490.1951301686194,4.08e-05,0.750397330577954,0.7817519924866758,0
STARLINK-31585,43.006,490.2112908289564,0.0001138,0.7505962981126814,0.7817903447085153,0
STARLINK-31667,43.0008,490.23609943934025,9.35e-05,0.7505055409915776,0.7818492201077335,0
STARLINK-31729,43.0004,490.2161447349599,0.0001691,0.7504985596745697,0.7818018639209703,0
STARLINK-31448,43.0042,490.1775892075302,0.0001442,0.7505648821861454,0.7817103645570652,0
STARLINK-31748,42.9966,490.21218615088674,4.82e-05,0.7504322371629939,0.7817924694722671,0
STARLINK-31746,43.0017,490.170747125243,0.0001166,0.7505212489548456,0.7816941270363048,0
STARLINK-31762,43.006,490.15573652482544,0.0001463,0.7505962981126814,0.7816585041183576,0
STARLINK-31761,42.9996,490.1590542407312,0.0001201,0.7504845970405537,0.7816663776689282,0
STARLINK-31768,43.006,490.2145996288482,0.0001302,0.7505962981126814,0.7817981970997435,0
STARLINK-31769,43.0009,490.1517989881386,0.0001101,0.7505072863208296,0.7816491596189765,0
STARLINK-31784,43.0051,490.2305987057771,3.34e-05,0.7505805901494134,0.7818361658544112,0
STARLINK-31777,43.0025,490.1571438586989,0.0001317,0.7505352115888615,0.7816618439807017,0
STARLINK-31771,42.9982,468.291235707964,0.0007284,0.7504601624310258,0.7297700188552925,0
STARLINK-31758,43.0001,490.2122909544751,0.0001489,0.7504933236868138,0.7817927181904747,0
STARLINK-31774,43.0018,490.2039575844101,0.0001634,0.7505229942840976,0.7817729415693008,0
STARLINK-31763,42.9995,490.2157315088216,9.94e-05,0.7504828517113017,0.7818008832592772,0
STARLINK-31749,42.9993,490.1625126943418,8.13e-05,0.7504793610527977,0.7816745852159794,0
STARLINK-31781,43.0023,490.1797810729468,0.0001494,0.7505317209303576,0.7817155662571781,0
STARLINK-31541,43.0072,490.20355034886506,0.0002169,0.7506172420637053,0.7817719751243883,0
STARLINK-31797,43.0026,490.329703432295,5.57e-05,0.7505369569181136,0.7820713596136696,0
STARLINK-31798,43.0039,490.028603355373,0.0001723,0.7505596461983896,0.7813567937045304,0
STARLINK-31802,43.0033,490.1387737169189,0.0002154,0.7505491742228776,0.7816182482526759,0
STARLINK-31791,43.0028,490.1878059503397,0.0001912,0.7505404475766175,0.7817346107684535,0
STARLINK-31727,43.0013,490.2125035560548,0.0001304,0.7505142676378377,0.781793222733159,0
STARLINK-31807,43.0042,490.1169542804055,0.0002465,0.7505648821861454,0.7815664667133004,0
STARLINK-31806,43.0045,490.2125634438271,0.0001128,0.7505701181739014,0.7817933648578668,0
STARLINK-31804,43.0006,490.18510204313407,0.0002132,0.7505020503330736,0.7817281938989185,0
STARLINK-31660,43.0018,490.15676956770494,9e-05,0.7505229942840976,0.7816609557192735,0
STARLINK-31800,43.0043,490.1731905102197,0.0001617,0.7505666275153975,0.7816999256386336,0
STARLINK-31789,43.0018,490.1277576794655,0.0001632,0.7505229942840976,0.7815921051679632,0
STARLINK-31795,43.0005,490.234569294058,0.0001108,0.7505003050038217,0.781845588791309,0
STARLINK-31796,43.0052,490.1731396063442,0.0001703,0.7505823354786655,0.7816998048343666,0
STARLINK-31801,43.0004,490.2971202923991,7e-05,0.7504985596745697,0.7819940338247813,0
STARLINK-31787,43.0021,490.1709297801717,0.0001836,0.7505282302718536,0.7816945605100738,0
STARLINK-31277,43.0031,490.2261340466293,8.96e-05,0.7505456835643736,0.7818255703963976,0
STARLINK-31799,43.0039,490.1979628437275,7.05e-05,0.7505596461983896,0.7817587149461471,0
STARLINK-31764,43.0029,490.2193098096923,0.0001628,0.7505421929058694,0.7818093752259382,0
STARLINK-31589,42.9999,490.2347160202808,0.0001459,0.7504898330283096,0.7818459369996452,0
STARLINK-31665,43.0013,490.2241876850876,7.31e-05,0.7505142676378377,0.7818209513221722,0
STARLINK-31912,43.0028,490.23047593503816,7.42e-05,0.7505404475766175,0.7818358744968481,0
STARLINK-31904,43.0022,490.1887821123983,0.0001459,0.7505299756011056,0.7817369273807109,0
STARLINK-31858,42.9994,490.2197140531798,5.11e-05,0.7504811063820498,0.7818103345701474,0
STARLINK-31881,42.9997,487.6547633276623,9.96e-05,0.7504863423698057,0.7757232343415034,0
STARLINK-31885,43.0033,490.1953607350888,0.0001479,0.7505491742228776,0.7817525396633505,0
STARLINK-31880,43.0003,490.1783617500605,9.74e-05,0.7504968143453178,0.7817121979426994,0
STARLINK-31886,42.9996,490.2442262917966,0.0001029,0.7504845970405537,0.7818685066246062,0
STARLINK-31909,43.0015,490.23306909373787,0.0001196,0.7505177582963416,0.781842028539792,0
STARLINK-31910,43.003,490.2409174561872,0.0001683,0.7505439382351216,0.7818606541486135,0
STARLINK-31902,43.0017,490.2383961560736,0.0001169,0.7505212489548456,0.7818546706393221,0
STARLINK-31913,42.9949,490.2153901481452,0.0001715,0.75040256656571,0.7818000731475544,0
STARLINK-31866,43.0019,490.2019932723342,0.0001035,0.7505247396133495,0.7817682798951535,0
STARLINK-31917,42.9972,490.2144918307795,8.98e-05,0.7504427091385059,0.781797941275083,0
STARLINK-31860,43.0041,490.1903870912638,0.0001814,0.7505631368568935,0.7817407362910037,0
STARLINK-31854,43.0004,490.1622192496234,0.0001035,0.7504985596745697,0.7816738888176452,0
STARLINK-31842,42.9994,490.27779996974914,9.8e-06,0.7504811063820498,0.7819481831426415,0
STARLINK-31871,43.0016,490.2201811790619,0.0002386,0.7505195036255937,0.7818114431458543,0
STARLINK-31875,43.0004,490.2149439838168,0.0001682,0.7504985596745697,0.781799014317473,0
STARLINK-31877,43.0017,490.2183246535888,0.0001356,0.7505212489548456,0.7818070372691568,0
STARLINK-31884,43.0027,490.1905308207606,0.0002899,0.7505387022473655,0.7817410773875574,0
STARLINK-32108,43.0036,490.2032808547865,0.0001774,0.7505544102106335,0.7817713355653314,0
STARLINK-32080,43.0029,490.2529939768474,7e-05,0.7505421929058694,0.7818893139551901,0
STARLINK-32091,43.0026,490.1309825382568,0.0001139,0.7505369569181136,0.781599758351508,0
STARLINK-32085,43.0022,490.14635232122873,0.0001184,0.7505299756011056,0.7816362336757752,0
STARLINK-32100,43.0058,490.1616143942829,0.0001441,0.7505928074541773,0.7816724533845802,0
STARLINK-32089,43.0013,490.2458492696351,5.1e-05,0.7505142676378377,0.7818723582497752,0
STARLINK-32103,43.0009,490.2105572041819,0.0001613,0.7505072863208296,0.7817886036818795,0
STARLINK-32105,42.9999,490.2043139155621,9.77e-05,0.7504898330283096,0.7817737872087182,0
STARLINK-32106,43.0034,490.2744701324682,0.0001746,0.7505509195521295,0.7819402808258162,0
STARLINK-32090,43.0048,490.2497809524011,0.0002197,0.7505753541616574,0.7818816888567245,0
STARLINK-32088,43.0034,490.2250171343758,5.24e-05,0.7505509195521295,0.7818229197580184,0
STARLINK-32107,43.0032,490.1705255438692,9.79e-05,0.7505474288936255,0.781693601182916,0
STARLINK-32104,43.0018,490.2044516570286,0.0001265,0.7505229942840976,0.7817741140945735,0
STARLINK-32094,42.9999,490.19314789665714,0.0001363,0.7504898330283096,0.7817472881904121,0
STARLINK-32099,43.0017,490.2364138528619,5.26e-05,0.7505212489548456,0.7818499662688978,0
STARLINK-32096,43.0028,490.25606926099135,0.0001258,0.7505404475766175,0.781896612170563,0
STARLINK-32102,43.003,490.2562549160357,8.65e-05,0.7505439382351216,0.7818970527641587,0
STARLINK-32092,43.0048,490.207625701426,0.0001913,0.7505753541616574,0.7817816466862078,0
STARLINK-32093,43.004,490.2201003303462,0.000141,0.7505613915276415,0.7818112512769693,0
STARLINK-32087,43.0035,490.1441215564282,0.0001142,0.7505526648813815,0.7816309396602636,0
STARLINK-32086,42.9979,490.1005216973008,0.0001007,0.7504549264432698,0.7815274691686775,0
STARLINK-32098,43.0056,490.191153648665,0.0002402,0.7505893167956734,0.7817425554728249,0
STARLINK-11107 [DTC],53.158,366.8969626822627,5.56e-05,0.9277821237751457,0.4891427442734746,0
STARLINK-11088 [DTC],53.1574,366.95322335730725,8.12e-05,0.9277716517996338,0.48927626121183926,0
STARLINK-11092 [DTC],53.1592,366.9396502904219,0.0001006,0.9278030677261696,0.4892440498255856,0
STARLINK-11082 [DTC],53.1583,366.9015585000707,6.29e-05,0.9277873597629016,0.4891536509951326,0
STARLINK-11108 [DTC],53.1581,366.90454607201445,4.48e-05,0.9277838691043977,0.4891607410533084,0
STARLINK-11100 [DTC],53.1588,366.9147450494611,8.41e-05,0.9277960864091617,0.48918494510422045,0
STARLINK-11094 [DTC],53.1575,366.9617798904292,0.0001444,0.9277733971288857,0.4892965674400272,0
STARLINK-11101 [DTC],53.1579,366.8938606527554,0.0001308,0.9277803784458937,0.4891353825864311,0
STARLINK-11099 [DTC],53.1592,366.9256022524896,0.0001095,0.9278030677261696,0.4892107112456048,0
STARLINK-11084 [DTC],53.159,366.8839650880209,8.06e-05,0.9277995770676656,0.48911189858973725,0
STARLINK-11103 [DTC],53.1587,366.9112566743252,7.61e-05,0.9277943410799098,0.4891766665478818,0
STARLINK-11096 [DTC],53.1577,366.9007114496244,9.12e-05,0.9277768877873896,0.4891516407884982,0
STARLINK-11095 [DTC],53.1592,366.8878683660123,0.0001216,0.9278030677261696,0.48912116178692755,0
STARLINK-31834,53.1602,482.38574681772025,0.000149,0.9278205210186896,0.7632188882410823,0
STARLINK-31843,53.1601,482.36626118791264,0.0001345,0.9278187756894376,0.7631726452546276,0
STARLINK-31766,53.1599,482.3835970019336,0.0001339,0.9278152850309336,0.7632137863324818,0
STARLINK-31836,53.1608,482.3199960617994,0.0001137,0.9278309929942016,0.7630628495938608,0
STARLINK-31820,53.1573,482.3786016725962,0.0001108,0.9277699064703817,0.7632019314964222,0
STARLINK-31642,53.1584,482.3934652674561,0.0001367,0.9277891050921537,0.7632372055431204,0
STARLINK-31827,53.1595,482.3685304236087,0.00013,0.9278083037139256,0.7631780305686561,0
STARLINK-31472,43.0047,490.2846333355256,0.0001221,0.7505736088324054,0.7819643999775172,0
STARLINK-31817,43.0018,490.1885036366839,0.0001504,0.7505229942840976,0.7817362665065786,0
STARLINK-31841,42.9971,448.2434518509135,0.0016878,0.750440963809254,0.6821929373597269,0
STARLINK-31833,43.0024,490.1901984463111,0.0001244,0.7505334662596096,0.7817402886018051,0
STARLINK-31849,43.0032,490.18295808316816,0.0001267,0.7505474288936255,0.7817231058872585,0
STARLINK-31661,43.0017,490.2105542097952,0.0001384,0.7505212489548456,0.7817885965756486,0
STARLINK-31707,43.0043,490.1846199514312,0.0001315,0.7505666275153975,0.7817270498065639,0
STARLINK-31821,43.0053,490.1962470687095,0.0002659,0.7505840808079174,0.781754643096189,0
STARLINK-31819,43.0016,490.2094043656453,0.0001126,0.7505195036255937,0.7817858677838172,0
STARLINK-31726,43.0023,490.23630605393646,8.01e-05,0.7505317209303576,0.781849710442204,0
STARLINK-31759,43.0009,490.1948277373058,0.0001231,0.7505072863208296,0.781751274761497,0
STARLINK-31818,43.0025,490.2158542788993,0.0001001,0.7505352115888615,0.7818011746152712,0
STARLINK-31816,43.0019,490.1923244457339,0.0001185,0.7505247396133495,0.7817453339897901,0
STARLINK-31809,43.002,490.2389022125617,0.0001447,0.7505264849426017,0.7818558716045234,0
STARLINK-31779,43.004,490.1949415233412,0.0001822,0.7505613915276415,0.7817515447967047,0
STARLINK-31805,43.0037,490.2242355955086,8.94e-05,0.7505561555398855,0.7818210650224207,0
STARLINK-31681,43.0011,490.224052937032,9.19e-05,0.7505107769793337,0.7818206315402318,0
STARLINK-31636,43.0034,490.1751248582032,0.0001172,0.7505509195521295,0.7817045162024739,0
STARLINK-31640,43.0053,490.2063590776079,0.0001617,0.7505840808079174,0.7817786407547268,0
